sequence_index,phase,local_normalized_time,mean_attention_weight,p05_attention_weight,p95_attention_weight
343,cooling,0.7185929648241206,0.0021336414,0.0009609772590920329,0.003340875031426549
344,cooling,0.7236180904522613,0.0021364812,0.0009628537925891578,0.0033427324146032334
345,cooling,0.7286432160804021,0.0021392633,0.0009648527135141194,0.0033466260880231856
346,cooling,0.7336683417085427,0.002141967,0.0009668825834523887,0.0033524746540933847
347,cooling,0.7386934673366834,0.002144635,0.0009694827371276915,0.0033597288420423865
348,cooling,0.7437185929648241,0.0021472655,0.0009723392431624234,0.0033671281766146422
349,cooling,0.7487437185929648,0.0021498352,0.0009751300560310483,0.0033736341167241333
350,cooling,0.7537688442211056,0.0021523172,0.0009768792893737554,0.0033782207174226637
351,cooling,0.7587939698492463,0.0021547822,0.0009784326422959567,0.003383521735668182
352,cooling,0.7638190954773869,0.0021571864,0.0009797044680453838,0.0033891302766278384
353,cooling,0.7688442211055276,0.0021595177,0.0009813598007895052,0.003397510130889714
354,cooling,0.7738693467336684,0.0021618253,0.000982315989676863,0.0034038470592349765
355,cooling,0.7788944723618091,0.0021640859,0.0009834911092184485,0.003409213782288134
356,cooling,0.7839195979899498,0.0021662991,0.0009847361710853876,0.0034106963081285357
357,cooling,0.7889447236180904,0.0021684323,0.0009862324339337647,0.0034139996627345678
358,cooling,0.7939698492462312,0.0021705427,0.0009878252283670008,0.0034187636571004986
359,cooling,0.7989949748743719,0.0021726133,0.0009893121547065674,0.0034236725186929107
360,cooling,0.8040201005025126,0.002174599,0.0009907419327646494,0.0034269920317456124
361,cooling,0.8090452261306533,0.0021765737,0.0009917342220433056,0.003429323458112776
362,cooling,0.8140703517587939,0.0021784944,0.0009925056830979884,0.0034296533791348333
363,cooling,0.8190954773869347,0.002180356,0.000993240182287991,0.0034353095572441815
364,cooling,0.8241206030150754,0.0021821926,0.0009939567418769002,0.0034365919185802337
365,cooling,0.8291457286432161,0.0021839938,0.000994785886723548,0.003437065123580396
366,cooling,0.8341708542713568,0.0021857498,0.0009966180077753961,0.0034379634074866773
367,cooling,0.8391959798994975,0.0021874257,0.0009988486766815186,0.0034381826175376774
368,cooling,0.8442211055276382,0.0021890982,0.0010012422921136022,0.0034389703534543513
369,cooling,0.8492462311557789,0.002190725,0.0010027780779637396,0.0034411686239764093
370,cooling,0.8542713567839196,0.002192274,0.0010040036635473371,0.003448222321458161
371,cooling,0.8592964824120604,0.0021938235,0.001005216524936259,0.003453795937821269
372,cooling,0.864321608040201,0.0021953322,0.0010063704568892718,0.003457046579569578
373,cooling,0.8693467336683417,0.0021968016,0.0010074867284856736,0.0034588706679642197
374,cooling,0.8743718592964824,0.0021982042,0.0010077949962578713,0.0034619471058249473
375,cooling,0.8793969849246231,0.002199595,0.0010082187014631926,0.003463922557421028
376,cooling,0.8844221105527639,0.0022009476,0.0010085025103762745,0.0034683790756389493
377,cooling,0.8894472361809045,0.002202236,0.0010088244103826582,0.0034733256557956337
378,cooling,0.8944723618090452,0.0022035288,0.0010092096985317768,0.003477172227576375
379,cooling,0.8994974874371859,0.0022047698,0.0010095220757648348,0.003477919450961053
380,cooling,0.9045226130653267,0.0022059977,0.0010105248540639878,0.0034801258938387037
381,cooling,0.9095477386934674,0.002207151,0.001011475478298962,0.0034810052486136554
382,cooling,0.914572864321608,0.0022082962,0.0010122798033989967,0.003481028159148991
383,cooling,0.9195979899497487,0.002209413,0.0010129828471690417,0.0034811180084943767
384,cooling,0.9246231155778895,0.002210466,0.0010131638031452895,0.0034809606615453952
385,cooling,0.9296482412060302,0.002211524,0.00101347187301144,0.0034809998702257866
386,cooling,0.9346733668341709,0.0022125451,0.0010146928369067609,0.0034808905562385907
387,cooling,0.9396984924623115,0.0022135112,0.0010166611871682107,0.0034825254697352643
388,cooling,0.9447236180904522,0.0022144716,0.0010175714502111076,0.00348422210663557
389,cooling,0.949748743718593,0.0022154162,0.0010184446000494063,0.003485925705172121
390,cooling,0.9547738693467337,0.002216332,0.001019117864780128,0.003487278101965785
391,cooling,0.9597989949748744,0.0022171815,0.001019899279344827,0.003487965161912143
392,cooling,0.964824120603015,0.0022180304,0.0010205979458987712,0.0034900099504739045
393,cooling,0.9698492462311558,0.002218871,0.0010214604553766549,0.0034892653115093705
394,cooling,0.9748743718592965,0.0022196455,0.0010222287732176484,0.0034890058450400825
395,cooling,0.9798994974874372,0.0022204246,0.0010228773811832071,0.0034884409513324492
396,cooling,0.9849246231155779,0.0022211818,0.0010234492365270853,0.003488637576811015
397,cooling,0.9899497487437187,0.002221918,0.0010238663177005948,0.003490288532339036
398,cooling,0.9949748743718593,0.0022226023,0.001024348009377718,0.003491805307567119
399,cooling,1.0,0.0022232793,0.0010247742873616516,0.0034930227790027856
